max_voltage_step,framework_formula,formula_charge,max_delta_volume,average_voltage,capacity_grav,fracA_charge,fracA_discharge,stability_charge,stability_discharge,id_charge,id_discharge
0,VCrP2(HO5)2,LiVCrP2(HO5)2,0.076598255939348,-0.526611568333334,154.156418920223,0.058823529411764,0.157894736842105,3.23282249245098,3.18577074451267,mp-801332,mp-802414
0,MnVP2(HO5)2,MnVP2(HO5)2,0.045933633416504,-2.71280636333333,79.5820546592969,0,0.058823529411764,3.10107808390625,3.28635592930556,mp-802114,mp-802127
0,VFeP2(O4F)2,VFeP2(O4F)2,0.017782990169026,0.139808936666663,78.4432759402819,0,0.066666666666666,3.35055007650789,3.37632583193828,mp-806996,mp-806951
0,Mn2Fe3Sn(PO4)6,Mn2Fe3Sn(PO4)6,0.058139060556091,2.39515852916666,107.88416405522,0,0.1,0.031002996828696,0.081630333968753,mp-850538,mp-1177457
0,BaSrNdTlCu2O7,BaSrNdTlCu2O7,0.07151292264166,0.433570506666678,32.7006407694717,0,0.071428571428571,0.003195068750003,0.107930996552573,mp-1227445,mp-1235697
0,LiMnPCO7,LiMnPCO7,0.081468113058264,1.71921198999999,111.743107628548,0,0.083333333333333,0.020649942752529,0,mp-25408,mp-760044
0,Li2MnPCO7,Li2MnPCO7,0.092688066942138,0.925832509999997,108.600319548327,0,0.076923076923076,0.029004852754633,0.041073223333348,mp-754320,mp-771039
0,Li2FePCO7,Li2FePCO7,0.056042515989659,0.4788626125,108.202674076732,0,0.076923076923076,0.013757390520829,0.02570140153846,mp-755819,mp-770772
0,Li3Fe2P2(CO7)2,Li3Fe2P2(CO7)2,0.071961580205312,1.05647503,157.211008602513,0,0.115384615384615,0.047238293125004,0.024617312499998,mp-756197,mp-1176351
0,Li3Mn2P2(CO7)2,Li3Mn2P2(CO7)2,0.127062703799178,1.11539392,157.770565975325,0,0.115384615384615,0.037661831702862,0.032893035000014,mp-756199,mp-774240
0,Li2FePCO7,Li2FePCO7,0.064624382143413,0.476474839999999,108.202674076732,0,0.076923076923076,0.011991927187497,0.024255417884615,mp-756223,mp-756248
0,Li5Fe2P2(CO7)2,Li5Fe2P2(CO7)2,0.03134601880846,0.787328274999983,55.9126824047239,0,0.038461538461538,0.045504504549996,0.03839140326923,mp-768689,mp-1101478
0,Li3Mn2P2(CO7)2,Li3Mn2P2(CO7)2,0.098095351235645,1.07662197666666,157.770565975325,0,0.115384615384615,0.038816302572428,0.038387983461553,mp-768733,mp-770835
0,Li5Mn2P2(CO7)2,Li5Mn2P2(CO7)2,0.035777899977193,0.846609114999997,56.1250675532018,0,0.038461538461538,0.044927360722223,0.053396195512831,mp-768858,mp-773725
0,BaYCu2O5,BaYCu2O5,0.105790970685444,-0.371990963333329,60.8760906021571,0,0.1,0.060116118657396,0.281292030749989,mp-1042162,mp-1235464
0,VZnSiO5,VZnSiO5,0.031359334288498,1.73641683166667,58.8000648198994,0,0.058823529411764,0.066440085416667,0.086875147867641,mp-1046716,mp-1235640
0,BaTi2Bi2O,BaTi2Bi2O,0.090586814173276,-0.368283073333328,39.7670390792894,0,0.142857142857142,0.020335864120375,0.100673300486112,mp-1070808,mp-1235401
0,Sr2ZrCrO6,Sr2ZrCrO6,0.083651835531971,0.50517047916666,63.6014241787478,0,0.09090909090909,0.035371136968743,0.175907997954545,mp-1080742,mp-1235588
0,V3Ni(PO4)4,V3Ni(PO4)4,0.055849745520901,2.29629619666667,173.145313504897,0,0.142857142857142,0.03836523760416,0.048725323255948,mp-1101186,mp-1177236
0,LuWClO4,LuWClO4,0.016040010052874,1.30645141666667,29.0230128352204,0,0.066666666666666,0.041176225654764,0.10654621280555,mp-1103690,mp-1235179
0,Mn7Cu(PO4)12,Mn7Cu(PO4)12,0.042257423752788,4.42763982166667,130.476653736634,0,0.105263157894736,0.089044985496308,0.024992867364773,mp-1176532,mp-1176950
0,Fe3Sb(PO4)4,Fe3Sb(PO4)4,0.055870134932014,2.42601137166666,153.82276864261,0,0.142857142857142,0.07825367614583,0.094659442735387,mp-1178297,mp-1177409
0,BaVSi2O7,BaVSi2O7,0.021050611978142,0.378934576666674,37.2340222710552,0,0.043478260869565,0.00450030336486,0.077221877119548,mp-1190381,mp-1235709
0,Cu2H4CO5,Cu2H4CO5,0.066599082728924,1.49426931666666,59.1377963927671,0,0.04,0.163715425833332,0.203221154799998,mp-1192779,mp-1235090
0,TiH6(OF3)2,TiH6(OF3)2,0.204139017197635,1.22211678666666,129.572865620263,0,0.0625,0.01947348683333,0.094920060703125,mp-1208179,mp-1235748
0,Rb3ErV2O8,Rb3ErV2O8,0.069098518761664,-0.331040323333331,40.5786946152079,0,0.066666666666666,0,0.102615152888892,mp-1209331,mp-1236241
0,Ho2Cu(SiO3)4,Ho2Cu(SiO3)4,0.041604199702703,1.29932743666667,38.0334170741702,0,0.05,0.019745363596493,0.07161653195834,mp-1212369,mp-1235332
0,CsTm(WO4)2,CsTm(WO4)2,0.019849979920826,0.748469726666665,16.7303189422767,0,0.04,0.007030680000001,0.065564648375023,mp-1213209,mp-1235075
0,CuP4(RuO7)2,CuP4(RuO7)2,0.008279765554602,2.11764397666668,43.1924120150277,0,0.045454545454545,0.010727887142852,0.056475970909093,mp-1213434,mp-1235071
0,CrCu(WO4)2,CrCu(WO4)2,0.022667428117091,0.996461876666681,21.8008891223837,0,0.04,0.071077487708322,0.118993316950003,mp-1213744,mp-1236608
0,Ba2Eu(CuO2)4,Ba2Eu(CuO2)4,0.04219565496979,0.542096716666672,32.8554935215292,0,0.0625,0.013924250499998,0.0997606303125,mp-1214709,mp-1235120
0,VFe3(PO4)4,VFe3(PO4)4,0.061323441257394,2.73811664666666,171.221021783074,0,0.142857142857142,0.038181316354194,0.006938646339282,mp-1216366,mp-1222547
0,Tb2AlFeO6,Tb2AlFeO6,0.080883786230309,-0.050960323333318,26.793757116085,0,0.047619047619047,0.017909213562502,0.106017827470234,mp-1217718,mp-1235259
0,TaNb(AgO3)2,TaNb(AgO3)2,0.051324456096997,0.245763296666675,45.2324251873639,0,0.09090909090909,0.058634562392857,0.300288262251076,mp-1217907,mp-1236593
0,SrEu(CoO3)2,SrEu(CoO3)2,0.173037237987091,-0.519961183333327,58.2150129250037,0,0.09090909090909,0.144273256491927,0.433373855909112,mp-1218310,mp-1236462
0,Sr4Mn2Ga2O11,Sr4Mn2Ga2O11,0.052143513446953,1.05568648666668,34.240745752589,0,0.05,0.095902411929842,0.140891713024971,mp-1218651,mp-1235278
0,Sr2MnGaO5,Sr2MnGaO5,0.058841596942754,1.37459609666665,34.9552428008457,0,0.052631578947368,0.019822823333333,0.015999872763161,mp-1282857,mp-1233002
0,Sr2FeO3F,Sr2FeO3F,0.136590259094056,-2.31009049083332,87.8671969361905,0,0.125,0,0.428964911854166,mp-1218828,mp-1235806
0,Sm3Bi(Ru2O7)2,Sm3Bi(Ru2O7)2,0.020229362802431,0.87008893666667,20.691762389368,0,0.043478260869565,0.00594237872159,0.05239094013586,mp-1219209,mp-1236198
0,Sb3TeClO6,Sb3TeClO6,0.006213287724472,-0.269004913333323,42.4564198564734,0,0.083333333333333,0.00212654747159,0.221303339583321,mp-1219504,mp-1235303
0,RbNbTeO6,RbNbTeO6,0.053252182434829,0.69681419666666,33.0522515692834,0,0.052631578947368,0,0.088971906118421,mp-1219576,mp-1235064
0,Nd2NbInO7,Nd2NbInO7,0.016768080359836,-0.613827663333315,21.9082806773724,0,0.043478260869565,0.028420964431809,0.107501641044679,mp-1220555,mp-1235949
0,LuZnFeO4,LuZnFeO4,0.116642550974298,0.368293766666669,72.996814315529,0,0.125,0.048710571875,0.180322571927081,mp-1222267,mp-1235493
0,LaFeTeO6,LaFeTeO6,0.013617862235558,1.05911420166664,31.7690581890498,0,0.052631578947368,0,0.059378822368407,mp-1297758,mp-1236767
0,La4Ni3WO12,La4Ni3WO12,0.058578686483548,-1.53324389333334,24.0485071290766,0,0.047619047619047,0.158584427374995,0.304437041101182,mp-1223132,mp-1235780
0,La2GaFeO6,La2GaFeO6,0.063879330705065,-0.706146008333339,26.6497990172931,0,0.047619047619047,0.019171278321419,0.135716256547625,mp-1223350,mp-1235609
0,Ba2TbSnO6,Ba2TbSnO6,0.029657695577869,1.44202816666667,40.9041315015968,0,0.09090909090909,0.017417447687508,0.108208008636365,mp-1228305,mp-1235139
0,Ba2LaCu3O7,Ba2LaCu3O7,0.097555519183783,0.585558126666678,37.062938733859,0,0.071428571428571,0.066957850064098,0.153089159843748,mp-1228519,mp-1235082
0,MnPHO5,MnPHO5,0.095657623925632,-1.45721374833333,154.157531705296,0,0.111111111111111,2.77731961109375,3.0387423411574,mp-1385813,mp-1324942
0,SnPHO5,SnPHO5,0.158758156514157,2.65349309666667,112.786747278604,0,0.111111111111111,3.17082119125,2.77647536995371,mp-1410461,mp-1337078
0,MnPO4F,MnPO4F,0.0767848530354,3.59466115166666,152.412069862068,0,0.125,2.87148100630952,2.56546596375,mp-1400737,mp-1444833
0,SrVPO6,SrVPO6,0.030722144976788,2.07947533416667,98.3639274070141,0,0.1,0,0.086531237583337,mp-17502,mp-759976
0,Sm2TiMnO6,Sm2TiMnO6,0.040730589129731,-1.46259543333334,26.6420580009128,0,0.047619047619047,0.029054487749998,0.135291753471875,mp-18794,mp-1232994
0,Sr2CdWO6,Sr2CdWO6,0.068169034147657,-0.012375093333337,46.6576533217437,0,0.09090909090909,0.081586948,0.214601551590907,mp-18903,mp-1236290
0,SrVSi2O7,SrVSi2O7,0.023542805438618,0.362948476666682,43.200491338722,0,0.043478260869565,0.011254992878789,0.084649474945651,mp-19296,mp-1235062
0,FeMoClO4,FeMoClO4,0.005862801682131,2.95168007166667,103.810651876909,0,0.125,0.017503270892856,0,mp-23123,mp-561410
0,VBiPbO5,VBiPbO5,0.200677086105341,-2.32919281333333,24.3389004086928,0,0.058823529411764,0.0174423,0.258818478946082,mp-23637,mp-1235128
0,MnPH2O5,MnPH2O5,0.053541497146895,2.61658170166667,78.1862128525345,0,0.052631578947368,0,0.020460008026301,mp-23895,mp-1235619
0.553105429999988,Y2Ti2S2O5,Y2Ti2S2O5,0.041379225532461,0.256615683333336,93.9119493736182,0,0.12,0,0.088204353533342,mp-25305,mp-1222559
0,CuPO4F,CuPO4F,0.045807569207404,4.65636858666667,145.299529221951,0,0.125,0.126921973571427,0.051652828124998,mp-25380,mp-25405
2.1622969125,FePO4F,FePO4F,0.075428882083566,3.53150567541667,291.801340281455,0,0.222222222222222,0.099885402400795,0.04040071472222,mp-25382,mp-25393
1.31697663000001,CoPO4F,CoPO4F,0.068919557482607,4.08076490666666,286.976864911031,0,0.222222222222222,0.121495342244899,0.053209096666667,mp-25444,mp-25390
2.81075643999999,CrPO4F,CrPO4F,0.186188185050811,2.89867043166667,298.04614156036,0,0.222222222222222,0.044247960119047,0.040913482430544,mp-755075,mp-25391
0.776523984999997,MnPCO7,LiMnPCO7,0.022366448441633,3.19906064416667,232.307613177938,0.09090909090909,0.23076923076923,0.019220031843438,0.049749888076924,mp-756529,mp-25461
1.38780013499999,MnPO4F,MnPO4F,0.176185380708578,3.55838652916667,293.249181844863,0,0.222222222222222,0.033466397023802,0.047881710277779,mp-25426,mp-25395
1.2005602025,NiPCO7,LiNiPCO7,0.042481563700836,4.47867731041667,228.587314776906,0.09090909090909,0.23076923076923,0.178301271136369,0.037214705192308,mp-25412,mp-25446
0.582143369999997,NiPO4F,NiPO4F,0.065408319557056,4.57991911166666,287.345760117978,0,0.222222222222222,0.241769376607144,0.030360165833325,mp-25468,mp-25397
0,PWCO7,LiPWCO7,0.023496455913374,1.90951808666666,75.9889686938381,0.09090909090909,0.166666666666666,0.077201544204553,0.10118961425596,mp-25414,mp-25398
0.787046074999992,TiPCO7,LiTiPCO7,0.100540100729592,0.605803499166671,239.651716823794,0.09090909090909,0.23076923076923,0.024932997272729,0.279568907307691,mp-25418,mp-25462
1.803215455,TiPO4F,TiPO4F,0.099095336287448,0.634067514166668,305.049732336315,0,0.222222222222222,0.004674843571429,0.27078143862698,mp-25436,mp-25401
1.60413100999999,VPCO7,LiVPCO7,0.02099943443297,2.24805033416667,236.402207565561,0.09090909090909,0.23076923076923,0.043380299545455,0.068587064086541,mp-753805,mp-25463
0,VPO4F,VPO4F,0.146105757920989,2.33548379666667,299.804146597843,0,0.222222222222222,0,0.03519420023663,mp-1104878,mp-1222675
1.81428141249999,FePCO7,LiFePCO7,0.071232121639483,3.34305338541667,231.398076669912,0.09090909090909,0.23076923076923,0.065097261193182,0.039936917884612,mp-25406,mp-25445
0,PWO4F,PWO4F,0.014268533760667,1.86650654166666,87.9455745673839,0,0.125,0,0.054531212968752,mp-25432,mp-25416
0,VPO4F,LiVPO4F,0.063281643720253,1.52965536541665,149.902073298921,0.125,0.222222222222222,0,0.017004511764409,mp-25423,mp-776064
0.089876470000007,CoPCO7,LiCoPCO7,0.035333173796732,3.66873163166667,228.35380143242,0.09090909090909,0.23076923076923,0.059396771060609,0.039335158846163,mp-25464,mp-25458
3.17500408000006,CrPCO7,Li3Cr2P2(CO7)2,0.039191745605243,2.78503171166669,119.474065469845,0.130434782608695,0.2,0.048102542028983,0.054454713687503,mp-763241,mp-1177167
0,CuPCO7,LiCuPCO7,0.017173601697568,4.14720607666667,115.320690042267,0.09090909090909,0.166666666666666,0.074834095757579,0.033922509722217,mp-25466,mp-25456
0,MgCr7(SO4)12,MgCr7(SO4)12,0.006799237865191,4.3026684366667,17.3139549711941,0,0.014492753623188,0.006392138566175,0.004807484221021,mp-775414,mp-532590
0,Ti4Ni(PO5)4,Ti4Ni(PO5)4,0.0023370250131,4.58136802416667,75.7182648595265,0,0.064516129032258,0.063693760718395,0.010165957903222,mp-766392,mp-532743
0,Rb5Si2NiO8,Rb5Si2NiO8,0.006331278686148,2.90058997666666,39.5804368041153,0,0.058823529411764,0.032490041631943,0.017993052598031,mp-543079,mp-559477
0,Nd2Tl(MoO4)4,Nd2Tl(MoO4)4,0.032812614738324,4.39696039166666,23.5191755767947,0,0.041666666666666,0.064500821467383,0.007120004791676,mp-543110,mp-630880
0,Na2Mn(PO3)5,Na2Mn(PO3)5,0.020143272492367,2.43026964166666,53.3131102595416,0,0.041666666666666,0,0.045264884131944,mp-553997,mp-760056
0,Ca9Mn(PO4)7,Ca9Mn(PO4)7,0.001745619319847,3.99219889166666,24.6477467622345,0,0.021739130434782,0.019003265567122,0,mp-780609,mp-554324
0,BiAsPbO5,BiAsPbO5,0.111457927868642,0.421694286666659,23.3230976804058,0,0.058823529411764,0.011076319437499,0.111038584463234,mp-554493,mp-1235033
0,VP2(O4F)2,Li4VP2(O4F)2,0.00765190476635,3.34621453166667,85.4677139513415,0.235294117647058,0.277777777777777,0.027313608284313,0.006114227916663,mp-782668,mp-554656
0,SbP(OF3)2,SbP(OF3)2,0.205433544005299,2.71912178916666,171.471875096045,0,0.166666666666666,0,0.086313889988424,mp-554701,mp-776357
0,Ba2VP2O9,Ba2VP2O9,0.008817589321058,0.716956631666671,49.7725999711437,0,0.066666666666666,0,0.092964301986077,mp-554810,mp-760067
0,Nb2Te4Cl10O,Nb2Te4Cl10O,0.088717798632858,2.04169143666666,24.9621882356466,0,0.055555555555555,0.00775428648284,0.028828612644677,mp-555641,mp-1236135
0,Na3Fe3(PO4)4,Na3Fe3(PO4)4,0.022010334237861,1.88338068000001,64.138706397723,0,0.054545454545454,0,0.039931084954545,mp-556540,mp-1101725
0,FeWClO4,FeWClO4,0.009435763018097,2.91198267166667,77.4437830970481,0,0.125,0.07392136232143,0.037888413437499,mp-556603,mp-1210860
0,Na2CuP2O7,Na2CuP2O7,0.037058667746781,1.56807670166666,92.288467440828,0,0.076923076923076,0.008205520625,0.088173987564097,mp-556822,mp-776424
0,Na2V3P2O13,Na2V3P2O13,0.037161785560514,2.20486338666665,111.065273445828,0,0.09090909090909,0,0.074452680946995,mp-558049,mp-849320
0,KNd2NbO6,KNd2NbO6,0.018802541557371,-0.922033633333332,25.7728565441724,0,0.047619047619047,0,0.060918170535712,mp-558128,mp-1235034
0,BaVSi2O7,BaVSi2O7,0.036373140397224,-0.656219573333336,37.2340222710552,0,0.043478260869565,0.023227049728495,0.140141119293461,mp-558509,mp-1235820
0,RbNd(WO4)2,RbNd(WO4)2,0.021830473853371,0.699759256666661,18.3860045958108,0,0.04,0,0.035978757976188,mp-558850,mp-1235477
0,K2VPO6,K2VPO6,0.010159893905351,1.42482942666667,101.887688038311,0,0.09090909090909,0,0.083934746983874,mp-558956,mp-761139
0,CsTa(PO4)2,CsTa(PO4)2,0.048375925312581,-0.421226633333323,52.4760849751452,0,0.076923076923076,0,0.147793952045794,mp-559118,mp-1235123
0,RbBa4Sb3O,RbBa4Sb3O,0.028630385163698,-1.16199639333333,13.1440929568347,0,0.052631578947368,0,0.072922055789474,mp-559270,mp-1235803
0,RbV(PO4)2,RbV(PO4)2,0.007107763688927,2.52501272166666,80.4141677605706,0,0.076923076923076,0,0.056342644967955,mp-559279,mp-761134
0,Pr2Ta2Cl2O7,Pr2Ta2Cl2O7,0.026050607820804,0.481878336666663,32.153268590663,0,0.071428571428571,0,0.037882574859528,mp-559702,mp-1235470
0,Na2VPO6,Na2VPO6,0.02351597811578,1.64523824916668,116.108069326304,0,0.09090909090909,0,0.096916282159115,mp-559869,mp-760057
0,AuSeClO3,AuSeClO3,0.065854996598809,2.17120532666666,18.55477353017,0,0.04,0,0.044455231233334,mp-560549,mp-1236013
0,RbVPO5,RbVPO5,0.033048055900515,0.945781816666676,105.384433890748,0,0.111111111111111,0,0.128191443407406,mp-561349,mp-758914
0,Ba2TmCu3O7,Ba2TmCu3O7,0.077631793790255,0.269043706666659,35.5852329303372,0,0.071428571428571,0.036007691730758,0.146276487571425,mp-622108,mp-1236128
0,Na2CuP2O7,Na2CuP2O7,0.061247673861116,1.56033574666666,92.288467440828,0,0.076923076923076,0,0.081195118910251,mp-6467,mp-1176382
0,KTiAsO5,KTiAsO5,0.014557715197403,0.377810941666661,54.6178938412433,0,0.058823529411764,0,0.107425611443346,mp-6488,mp-772826
0,Na2Fe(Si2O5)3,Na2Fe(Si2O5)3,0.00040125464656,4.97072983666664,51.813376097837,0,0.04,0.072754394843749,0.002028141383338,mp-780575,mp-6838
0,Ca9Co(PO4)7,Ca9Co(PO4)7,0.004020905804923,2.56038319166664,24.5575198652451,0,0.021739130434782,0.004759217181229,0.02483177288043,mp-780573,mp-699599
2.54175667,FePHO5,FePHO5,0.105627997211483,3.26262559166667,294.99879035567,0,0.2,0.110541690156249,0.046805965124999,mp-757067,mp-1638898
0,MgCr7(SO4)12,MgCr7(SO4)12,0.006799256699371,-7.41257232333333,17.3139549711941,0,0.014492753623188,3.694183185625,3.80893838219203,mp-888449,mp-727163
2.53826835666662,Ti3Fe(PO4)6,Ti3Fe(PO4)6,0.021552192613268,2.77395464499999,198.304213441349,0,0.15,0.039427229056379,0.076866744949076,mp-775436,mp-1176962
0.94992400000001,VFe(P2O7)2,VFe(P2O7)2,0.054003401912552,3.28324731166667,169.095888104001,0,0.130434782608695,0.011339202666581,0.000288295833344,mp-767722,mp-1177512
1.99114794000002,VCr(P2O7)2,VCr(P2O7)2,0.057665171546183,2.94398572833334,170.475803213192,0,0.130434782608695,0.021711279249991,0.018632703269927,mp-767779,mp-752491
0,Fe2P4H3O16,Li2Fe2P4H3O16,0.03655137997279,3.79726032166666,102.61625495981,0.074074074074074,0.137931034482758,0.0644704099537,0.021426870258626,mp-752522,mp-1177422
0,NbTe2WO12,LiNbTe2WO12,0.119775924268554,2.58287494666666,106.963021542747,0.058823529411764,0.2,0.023753456848741,0.074026784812496,mp-752611,mp-753044
0,VNi(PO4)2,VNi(PO4)2,0.064392020960496,2.64206310416667,171.004359689807,0,0.142857142857142,0.044283256875001,0.041329184732142,mp-1101213,mp-752716
0.925077677499998,VH2OF5,LiV2H4(OF5)2,0.018663004746655,3.444758775,226.070076850164,0.052631578947368,0.181818181818181,0.032293015877192,0.06265275318182,mp-753201,mp-770536
0,Ti3Co3(TeO8)2,Ti3Co3(TeO8)2,0.079381145829498,3.16934514166667,124.751617728098,0,0.142857142857142,0.103253232604167,0.03880675205357,mp-752786,mp-753426
0,Mn3V(PO4)6,Mn3V(PO4)6,0.049077514041062,3.48723609166667,194.394454251312,0,0.15,0.040658575000022,0.062540809874999,mp-774638,mp-752805
0,V2P4H3O16,V2P4H3O16,0.097599007125725,3.23038241666667,209.15932800856,0,0.137931034482758,0.079246361899996,0.026877941072337,mp-755425,mp-752967
0,VTe(WO6)2,LiVTe(WO6)2,0.080553149303328,2.72512806166666,104.969610021709,0.058823529411764,0.2,0.05030554477941,0.059299861999997,mp-753012,mp-775927
0,Ti3Fe3(SbO8)2,Ti3Fe3(SbO8)2,0.063156241473495,2.84027260166666,127.868075803277,0,0.142857142857142,0.126255560416669,0.048137964821414,mp-753029,mp-865132
0,Ni3Sn(PO4)4,Ni3Sn(PO4)4,0.088103139213829,3.24260682416667,152.619409918979,0,0.142857142857142,0.083484090000009,0.048882062023809,mp-774257,mp-753100
0,SnPHO5,SnPHO5,0.146326900477991,1.83654080666666,112.786747278604,0,0.111111111111111,0,0.04874012106482,mp-775543,mp-753239
0,CoSn(PO4)2,CoSn(PO4)2,0.134025165198324,2.09720653166667,140.517615298412,0,0.142857142857142,0.037337036388881,0.080416281011904,mp-863354,mp-1661734
0,V3Cr3(TeO8)2,V3Cr3(TeO8)2,0.082757931620991,2.71495937916667,126.456796844058,0,0.142857142857142,0.111734504791667,0.044263456735816,mp-763835,mp-769563
0,SrLa3MnO8,SrLa3MnO8,0.007446245268134,4.04989940166667,38.6071302022351,0,0.071428571428571,0.149731714012821,0.020087179497023,mp-753578,mp-753433
0,VP2HO8,LiV2P4(HO8)2,0.036171039506987,3.63229424666667,106.227078594324,0.04,0.111111111111111,0.054935996628565,0.07078069419753,mp-780479,mp-753516
0,VSn(PO4)2,VSn(PO4)2,0.133467241350698,2.13766708041667,143.524430328202,0,0.142857142857142,0.080852397812487,0.071903410684522,mp-753543,mp-756985
0,Mn3Co2Te3O16,Mn3Co2Te3O16,0.119334442543629,2.89198340416666,112.939296435448,0,0.142857142857142,0.13953964309027,0.099783865267858,mp-755884,mp-753545
0,VPHO5,LiVPHO5,0.095119900153827,0.992235439166672,151.590199908053,0.111111111111111,0.2,0,0.06384671421808,mp-753560,mp-1275571
0,Mn3V3(TeO8)2,Mn3V3(TeO8)2,0.000284163717182,2.86313886166667,125.153859768957,0,0.142857142857142,0.118547224374993,0.081600403494362,mp-772284,mp-1177458
0,MnCu3(PO4)4,MnCu3(PO4)4,0.046537021078915,3.65101839416666,164.11779045717,0,0.142857142857142,0.041148238020846,0.043184879374994,mp-775168,mp-753744
0,Fe3Co2Ni3O16,Li4Fe3Co2Ni3O16,0.072444798735776,3.50953625333333,204.362139324327,0.142857142857142,0.294117647058823,0.285136536717732,0.093579116029415,mp-753758,mp-778201
0,Mn3Sb(PO4)4,Mn3Sb(PO4)4,0.060112490597981,2.62881105166666,154.425645003557,0,0.142857142857142,0.071211443854198,0.088532844553572,mp-756463,mp-753896
0,SbTe2WO12,LiSbTe2WO12,0.130010000852253,2.69154403666666,103.009087149188,0.058823529411764,0.2,0.04083131031863,0.084885881187506,mp-754339,mp-753933
0,Mn2Co3Te3O16,Mn2Co3Te3O16,0.15146605052588,3.13267812416666,112.465948560693,0,0.142857142857142,0.15282933045138,0.084925965982145,mp-755888,mp-753987
0,Mn3Fe3(CoO8)2,Mn3Fe3(CoO8)2,0.076465985705717,3.39349896916667,146.063102764675,0,0.142857142857142,0.138294765,0.136222672549991,mp-768595,mp-754076
0,ZrNb(TeO6)2,Li3ZrNb(TeO6)2,0.02128248469057,2.22853070666665,40.6645462977506,0.157894736842105,0.2,0.021247231193606,0.057879201375,mp-754249,mp-756177
1.25785696000001,MnCSO7,MnCSO7,0.080578998315653,3.78683364666667,238.350278089502,0,0.166666666666666,0.088986412138888,0.068124395625003,mp-754649,mp-780526
0,Sn2P4H3O16,LiSn2P4H3O16,0.182207627277635,2.07696692666666,124.063074569834,0.038461538461538,0.137931034482758,0.041327079038449,0.065618243706891,mp-759095,mp-777312
0,FeNi(PO4)2,FeNi(PO4)2,0.045831306615031,3.75401306416667,168.370512317023,0,0.142857142857142,0.079042317604157,0.002365609821428,mp-754558,mp-756268
0,MnFe(PO4)2,MnFe(PO4)2,0.06366548937396,3.15520017666666,170.380288004673,0,0.142857142857142,0.021651733958327,0.001092972321415,mp-756899,mp-754635
0,CrNi3(PO4)4,CrNi3(PO4)4,0.065168318726389,3.88106112916666,168.635492456813,0,0.142857142857142,0.09645865442708,0.02127839111607,mp-754644,mp-757068
0,Mn3Cr2Sb3O16,Mn3Cr2Sb3O16,0.125235576735047,2.85894199416667,116.802317105108,0,0.142857142857142,0.101467947829854,0.110537933355665,mp-754681,mp-761171
0,Mn3V2Cr3O16,Mn3V2Cr3O16,0.080844590269646,3.25409182416667,151.75520868165,0,0.142857142857142,0.089902828802083,0.152209037499993,mp-773144,mp-770036
1.25359767000001,CoPHO5,CoPHO5,0.173597298999444,3.57268540416666,290.068899249025,0,0.2,0.092539257656239,0.061427398000001,mp-755227,mp-1565574
0,MnV4CuO12,MnV4CuO12,0.020420127427884,3.25263751166666,101.496763119955,0,0.1,0.131325178055556,0.090160874749994,mp-754799,mp-774824
2.79604151499997,VP2HO8,LiV2P4(HO8)2,0.059675946190688,3.63185702833333,157.178587115022,0.04,0.142857142857142,0.053018976495232,0.000966306981704,mp-776478,mp-754990
1.62573856750001,MnPHO5,MnPHO5,0.229908032526151,3.04132525541666,296.47861603116,0,0.2,0.02334056171875,0.060437947500001,mp-756230,mp-754995
0,VCu(PO4)2,VCu(PO4)2,0.058973083847203,2.76642702916667,168.397435753921,0,0.142857142857142,0.038577007500019,0.066748434540814,mp-755025,mp-757133
0,Sr2Ti6N2O11,Sr2Ti6N2O11,0.017284891946916,0.455457746666676,39.8008421650638,0,0.045454545454545,0.030885230654758,0.083897072634961,mp-755078,mp-1235147
0,CuSb(PO4)2,CuSb(PO4)2,0.072732598116076,2.60353155666666,137.750526968741,0,0.142857142857142,0.070690530624996,0.110404998482142,mp-755148,mp-772561
0,SbPHO5,SbPHO5,0.080583931398998,2.32874343666666,111.35746356111,0,0.111111111111111,0.029632431093747,0.076389912268521,mp-755529,mp-755185
0,Ti2Mn3Fe3O16,Ti2Mn3Fe3O16,0.06475067481395,3.75259630166667,150.604483902996,0,0.142857142857142,0.130110500625002,0.038636810265336,mp-755215,mp-770495
0,La3Ti3CrO12,La3Ti3CrO12,0.000640129557299,0.916762934166664,33.0373744417888,0,0.05,0.045355273223684,0.057878441020834,mp-755384,mp-755440
3.58450024249998,MnCo(PO4)2,MnCo(PO4)2,0.119409369490999,2.86871648066667,208.626087633514,0,0.172413793103448,0.045798476250006,0.093710019051724,mp-775270,mp-1177107
0,FeNi3(PO4)4,FeNi3(PO4)4,0.030095463978547,4.11196587666667,167.620659944382,0,0.142857142857142,0.09616257390625,0.003357258660713,mp-755553,mp-766022
0,Cr3Sn3(SbO8)2,Cr3Sn3(SbO8)2,0.091956492457807,2.56029011916667,103.142849263282,0,0.142857142857142,0.12583879854168,0.064117824999995,mp-771431,mp-755860
0,NaFe2(SiO3)4,NaFe2(SiO3)4,0.000562069719702,4.37615177666667,60.098994141132,0,0.05,0.068196692675444,0.009745663958343,mp-755636,mp-850191
0,FePCO7,LiFePCO7,0.039524122623064,3.92970366666666,119.272874880937,0.09090909090909,0.166666666666666,0.059745995284091,0.03014747614583,mp-1176697,mp-755726
0,V4CrCuO12,V4CrCuO12,0.014977534235834,2.11506564166667,102.065322939357,0,0.1,0.039875401736107,0.10973030686111,mp-756483,mp-755828
