compoundID,formula_charge,capacity_grav,LCD,PLD,LCD_along_PLD,max_delta_volume,average_voltage,fracA_charge,fracA_discharge,stability_charge,stability_discharge
mp-1299461,Li3Mn3CoO8,70.6219235420373,1.2812,0,1.2812,0.017062955239701,2.77526214666667,0.2,0.25,0.074422081484842,0.029935628281243
mp-1306185,Li2MnCo3O8,70.4271989352098,1.34484,0.5322,1.34433,0.015189300454339,2.84581902166667,0.142857142857142,0.2,0.116602801964285,0.114899477095229
mp-1303223,Li3TiNi3O8,70.5847495469233,1.33565,0,1.33334,0.013095583166101,3.17494837666667,0.2,0.25,0.03495444458333,0.021297701041661
mp-1306729,Li2MnCo3O8,70.4271989352098,1.40716,0.54856,1.39976,0.015791933481577,2.71572784666668,0.142857142857142,0.2,0.089547827321428,0.098320912428562
mp-1332209,Fe5OF11,153.142617896111,1.70464,0.49956,1.57601,0.04124588031953,1.43787935333334,0,0.15,0.962928019934632,1.0275398725
mp-1408860,V4(OF3)3,181.265483852134,1.72259,0.56558,1.72259,0.021559179074736,3.63627851666666,0,0.157894736842105,1.603874798125,1.25903961345394
mp-1371307,Mn5OF11,154.47686171161,2.12063,0.50004,2.12063,0.041530383935999,3.51710342,0,0.15,0.722180888725491,0.592250639000003
mp-1346391,Fe5OF11,153.142617896111,1.95976,0.34838,1.95976,0.02097612283366,3.18438862,0,0.15,0.703218212287573,0.544810146000001
mp-1371146,La8Cu3O16,17.1275918623818,1.00976,0.53501,1.00976,0.005890341996304,-0.306197073333313,0,0.035714285714285,1.38818288805554,1.43030839651783
mp-1345203,Mn5OF11,154.47686171161,1.73264,0.65409,1.7088,0.041463911064945,8.80184466,0,0.15,1.61095659637255,0.554998804500003
mp-1393057,V4OF11,61.5151892360539,1.66282,0.76741,1.66282,0.010006432351626,5.91499822666666,0,0.058823529411764,1.45057861083333,1.20338596411766
mp-1389506,V4(OF3)3,237.963671097538,1.70811,0.716,1.70811,0.025997948323461,4.84610369666667,0,0.2,1.611215460625,0.865521620812491
mp-1387639,V2CoO6,101.615605070194,0.87104,0.28435,0.87103,0.007013335251123,1.52815518666666,0,0.1,6.39581545166661,5.89129158273077
mp-1411949,V4O5F7,63.2568684868141,1.68278,0.58921,1.68278,0.012103253485541,3.63761659666666,0,0.058823529411764,1.69685545625,1.60270912562092
mp-774479,LiCa2Ta3O10,33.6332042291616,1.68896,1.0668,1.67641,0.023300959687357,1.08411960666667,0.0625,0.117647058823529,0.068356418370536,0.040174843258272
mp-25197,Fe(WO4)2,47.9916619907773,1.54017,0.52243,1.54017,0.040578276254725,2.96142878666667,0,0.083333333333333,0.13533479590909,0.158420429322916
mp-758545,K8Li3(FeO4)4,303.737431522485,0.65141,0,0.55981,0.066523636850572,2.10125232566666,0.096774193548387,0.317073170731707,0.059232731270157,0.075221498434946
mp-25269,Ni2P3O10,71.0456523658167,1.49745,1.21917,1.49745,0.019234595388082,4.79057805166667,0,0.0625,0.055302134416668,0
mp-18001,TlNiO3,21.4199260680671,0.46648,0.04765,0.4652,0.057928056075155,1.02611712666667,0,0.047619047619047,0.074101901166667,0.171217293273813
mp-774719,Ba4Nb3O12,26.0978583522017,1.16612,0.17191,1.16612,0.014767592424978,4.14446382166666,0,0.05,0.053084863009868,0
mp-25225,Ba2(CuO2)3,47.1666568913257,1.99234,0.75391,1.99234,0.017240173782837,2.39036526666667,0,0.083333333333333,0.058274485909092,0.00838210505208
mp-755110,Cs2MnO4,68.4256653740327,1.50825,0.91334,1.50825,0.026893950796789,2.68626372666668,0,0.125,0.029938723214286,0
mp-25238,Cr(SiO3)2,126.958360174055,1.68299,0.20095,1.68299,0.012639754274715,4.00572173916667,0,0.1,0.113089372592577,0.006077734666671
mp-850438,LiVGeO5,123.247583562826,1.47375,1.02992,1.47375,0.006805001053,2.82751446666667,0.125,0.222222222222222,0.061910832499995,0.01056227572916
mp-763247,LiVSiO5,155.006079287959,1.26038,0.34922,1.26038,0.010640938122369,3.03576695166667,0.125,0.222222222222222,0.072267702083329,0
mp-25260,FeAs2O7,82.5613589383562,1.23398,0.73177,1.19658,0.014209346040159,4.96560313666667,0,0.09090909090909,0.101332230249999,0.003802131363625
mp-18911,LiVP2O7,112.249602756218,1.63606,1.02898,1.62981,0.074385946292061,2.04430974416666,0.09090909090909,0.166666666666666,0.03253999977274,0.016684068967006
mp-504098,CoPO4,166.628669422084,1.24947,0.84296,1.24947,0.260124551668905,4.13465195916667,0,0.142857142857142,0.116426995416667,0.027229032857129
mp-25198,Pr(WO4)2,41.6479997522452,1.93658,0.8066,1.93658,0.028065123419369,4.46987598166667,0,0.083333333333333,0.091955702272723,0
mp-510741,Co(CO)4,150.642397524295,1.76439,1.33086,1.76439,0.075443762962508,2.84934753666667,0,0.1,0.52825123361111,0.412921281250001
mp-18943,BaNiO2,57.8891439778182,1.42736,0.26509,1.42735,0.06528945523867,-0.838681303333335,0,0.111111111111111,0.117021381249999,0.3523755975
mp-25303,FePO4,169.89052558678,1.11823,0.50438,1.11823,0.088941432959381,2.92709639666666,0,0.142857142857142,0.044378919583333,0.015878559285713
mp-753779,LiMn2(PO4)2,85.4364411861676,1.51705,0.25302,1.51705,0.02825719257908,3.39707582666669,0.076923076923076,0.142857142857142,0.007935958653861,0
mp-25231,Fe(SiO3)2,124.685076604343,1.59896,0.11887,1.59896,0.028697016187225,4.58527992166666,0,0.1,0.156517065370369,0.00987015616667
mp-26974,CrP2O7,115.086878858327,1.90079,1.17155,1.85127,0.026278471304838,4.37789962666666,0,0.09090909090909,0.025434357250017,0
mp-25296,MnBO3,222.072009957257,1.38805,1.11688,1.38805,0.007151468219929,3.59144531500001,0,0.166666666666666,0.225784462718754,0.000665616249998
mp-25232,La4CoO8,35.759563906016,0.9236,0.03354,0.8125,0.019794814697108,3.21203779666666,0,0.071428571428571,0.041083078942307,0.036934955357144
mp-25202,La2MoO6,56.2243270841571,1.87113,0.44816,1.87112,0.065499889931202,2.10919123666667,0,0.1,0.059204751666667,0.00249518266667
mp-26582,Fe2(PO4)3,222.869379936937,2.11608,1.34486,2.11608,0.06614854581119,4.04382111809524,0,0.170731707317073,0.105345081053924,0.027227705792681
mp-25579,YMo3O8,52.3812175348238,0.88174,0.57255,0.88174,0.05063039327136,2.36378771666666,0,0.076923076923076,0.114209709131955,0.061301026923082
mp-2214451,ScMo3O8,57.3033720053927,0.73733,0.4421,0.73733,0.073423000133663,1.91799126666667,0,0.076923076923076,0.141967602222221,0.12994965
mp-510747,La4NiO8,35.7710086143092,0.91697,0.04323,0.83093,0.017910840063967,3.82107194666667,0,0.071428571428571,0.088596126057691,0.012339858452378
mp-1213775,CoAsO4,130.870827867099,1.35768,0.97933,1.35768,0.047159454681764,4.04316337166667,0,0.142857142857142,0.110549962916667,0.002541872619048
mp-510755,MnAsO4,133.474678254105,1.52767,1.08985,1.52766,0.062570318125929,3.28966558166666,0,0.142857142857142,0.035497100972221,0
mp-20361,FePO4,43.9219894073684,1.19491,0.99411,1.19491,0.039015234970913,2.81214721666667,0,0.04,0.04156897,0.038299234299999
mp-772213,La4CuO8,35.5408250083515,0.88439,0.01586,0.81293,0.020416070332174,3.44513127666667,0,0.071428571428571,0.059186098173077,0.015669528214286
mp-1043501,Fe(GeO3)2,88.1446740713876,2.07545,0.50929,2.07545,0.063835765542646,4.54944391666666,0,0.1,0.176426145833332,0.029198725249998
mp-510749,NiAsO4,131.024245700706,1.26097,0.84369,1.26097,0.049245463950724,4.55519797166667,0,0.142857142857142,0.156432317708329,0.003198959523811
mp-504165,NiPO4,166.877457020277,1.09093,0.81652,1.09093,0.035713322692224,4.47670174916667,0,0.142857142857142,0.109339614791675,0
mp-25196,VCuO4,144.539960368923,0.87518,0.60778,0.83721,0.098045758421294,3.25226470666666,0,0.142857142857142,0.045494787604171,0.061003388571433
mp-25201,Bi(PdO2)2,54.390647649995,0.97494,0.55772,0.94332,0.006025618943147,3.65767213666667,0,0.125,0.157375010714287,0
mp-25205,Cu5(Si2O7)2,80.2504908943599,1.64865,0.51616,1.63729,0.015555783274516,3.47917932166667,0,0.08,0.122250827952901,0.076634338733338
mp-25240,Fe(SiO3)2,124.685076604343,1.73795,0.16891,1.73795,0.001721218602808,4.46869108166667,0,0.1,0.143776091759257,0.01006216391667
mp-25246,FeP2O7,219.981495533809,1.97231,1.27889,1.96219,0.045219551282118,4.25178341416666,0,0.166666666666666,0.178023394541674,0.00436217930555
mp-25259,Fe(Se2O5)2,49.759535749441,1.51183,0.625,1.51183,0.014143331788432,4.68103866166667,0,0.0625,0.079930077444443,0.003454697812498
mp-25261,Fe(SeO3)2,84.6267067927616,2.16013,1.63723,2.14951,0.01786371086121,4.57663518666667,0,0.1,0.106825348611113,0
mp-25268,CoSiO4,249.04150935126,2.21689,1.52389,2.21594,0.191816817942522,3.69863279833333,0,0.2,0.215903512361111,0.058686047444448
mp-25278,V2(SO4)3,132.696102838569,1.66941,0.65283,1.66941,0.099277950152375,2.66129504166666,0,0.105263157894736,0.061211390735294,0.052724449965371
mp-25285,Mn2NiO6,192.506261371662,1.21164,1.02002,1.21164,0.046197744723939,3.50039264416666,0,0.181818181818181,0.096697458240743,0.06936146681819
mp-25290,Co(WO4)2,94.2900051824583,1.10085,0.45438,1.10085,0.047077079777056,4.19294848166667,0,0.153846153846153,0.192013003863635,0.000224318846145
mp-25292,Ni(WO4)2,94.3297944440847,1.29744,0.50218,1.29744,0.030357365866969,4.45918470166667,0,0.153846153846153,0.199262208295463,0.001622865769224
mp-25304,NiPO4,166.877457020277,0.84708,0.32614,0.84474,0.122488752764701,4.49390450666667,0,0.142857142857142,0.123066031458342,0.009307963214272
mp-754543,Na2FeO4,430.787772220729,0.93478,0.20956,0.93478,0.081571111055981,2.88682933666666,0,0.3,0.150062726071428,0
mp-26110,VPO4,175.3405559708,1.3876,1.1213,1.3876,0.042051367497579,1.93049225166667,0,0.142857142857142,0.026620015416668,0.006279420000014
mp-25431,PWO4,93.7926845390831,1.15586,0.98438,1.15586,0.031312117951703,-0.867800505833334,0,0.142857142857142,0.103675838472149,0.52806902464286
mp-25435,TiPO4,178.939747021782,1.41866,1.15701,1.41866,0.031386487690185,0.372653154166665,0,0.142857142857142,0.08659406301189,0.281026057163262
mp-25452,CrPO4,174.13910058671,1.08323,0.79954,1.08323,0.160204838478015,2.24103849916666,0,0.142857142857142,0.0552327687499999,0.005038788839275
mp-25544,KMnO2,201.551046207302,0.3833,0,0.3833,0.019611449569086,1.95774949916667,0,0.2,0.241560916041667,0
mp-1101543,LiBi(PO4)2,127.703293076097,1.55416,0.70714,1.54929,0.05309437341469,4.174092785,0.083333333333333,0.214285714285714,0.118068264097218,0.044659964166664
mp-704206,Fe9(PO4)8,123.317627844635,1.90878,0.65763,1.90878,0.014841544193299,3.00812845333333,0,0.109090909090909,0.086195499999984,0.051029918999999
mp-25812,LiV2P5O16,100.461876610598,2.62984,1.92912,2.60796,0.00717634693671,1.68850934166667,0.041666666666666,0.115384615384615,0,0.035266063094183
mp-25814,Fe3(PO4)4,141.49647254022,1.91456,0.64316,1.91456,0.036606261852087,4.71599276166666,0,0.115384615384615,0.180138355452898,0.058842038365384
mp-704988,Ni2(PO3)5,51.6219582847208,1.82216,1.10699,1.81761,0.008060611080533,4.95813263666666,0,0.043478260869565,0.074298407215904,0.045577669891311
mp-31780,Fe4(PO4)3,52.0179659219945,2.31879,1.45983,2.31671,0.000868144114001,2.25105194666666,0,0.05,0.025083030394736,0.049874921250005
mp-32108,Mo2P3O11,57.3004839005675,2.40454,0.72781,2.40454,0.047343291621143,2.24115453166667,0,0.058823529411764,0,0.028421134460799
mp-25830,Mn2P3O11,69.4821708060782,2.19301,0.68899,2.19301,0.003105181214136,3.76313394666665,0,0.058823529411764,0.035222246093749,0.041521883970603
mp-753476,LiMn2(PO4)2,85.4364411861676,1.72302,0.88262,1.72295,0.021160381994088,3.49947629166668,0.076923076923076,0.142857142857142,0.070906340192322,0.051158178214278
mp-1101602,LiCr2(PO4)3,130.825313499138,1.73428,0.63995,1.64526,0.01417049132903,3.64701798416666,0.055555555555555,0.15,0.034257522777784,0.0361631665
mp-26610,Cr2(PO4)3,196.237970248706,2.26949,1.11571,2.26949,0.046967077392461,4.19025518833333,0,0.15,0.06156150720589,0
mp-25840,LiTi2(PO4)3,133.516370568036,1.63628,0.99866,1.63628,0.050762329967418,1.14733641041667,0.055555555555555,0.15,0.000934168194431,0.055309880607138
mp-1101522,LiFeP2O7,109.990747766904,1.39365,0.92897,1.39365,0.031491469327076,4.07521681666666,0.09090909090909,0.166666666666666,0.170060335909091,0.03607014680555
mp-25848,LiNi2(PO4)3,126.683848547203,2.13066,1.15578,2.13066,0.08194151739406,4.46978182166667,0.055555555555555,0.15,0.158281959444453,0.07667772370833
mp-25850,VP2O7,115.610421146886,1.37592,0.58363,1.37592,0.025674619467231,3.90927846166667,0,0.09090909090909,0.105618612,0.027524946590922
mp-31954,Mn5(P3O11)2,127.5830266879,2.18424,0.9446,2.18423,0.02852144536883,3.26562746291666,0,0.108108108108108,0.028906708636363,0.034964707027022
mp-881272,Cr2(PO3)5,52.9890303255948,1.80925,1.08986,1.80606,0.035688615719197,2.85288178666665,0,0.043478260869565,0.079087550118206,0.049214926099057
mp-585339,LiCu2P5O16,95.9295567537517,2.46114,1.83429,2.43232,0.014361312465254,3.89201657166667,0.041666666666666,0.115384615384615,0.017511251875002,0.038412641346166
mp-25878,Co3P3O11,59.2094754274139,2.55078,0.68709,2.49019,0.011316996166838,3.64749855666667,0,0.055555555555555,0.182947713088233,0.171628099027787
mp-585392,Ni3P3O11,59.3037242131374,2.46238,0.6221,2.37428,0.000406753214313,4.21278937916666,0,0.055555555555555,0.049667590808824,0.027191791527782
mp-684096,Bi(PO3)4,50.3967940500423,2.52831,1.1546,2.52831,0.000656710659752,4.74724046166667,0,0.055555555555555,0.046482842794159,0.038444120416666
mp-25884,Fe3(P3O10)2,39.3961814400404,3.35011,1.30829,3.35011,0.012491098894511,3.99836321166667,0,0.033333333333333,0.028182235905171,0.031906859361121
mp-25886,CuPO4,161.983237482817,1.28578,0.35165,1.28578,0.043375223246948,3.98793116166667,0,0.142857142857142,0.086279063333346,0.053740614999997
mp-704184,LiMn(PO3)4,69.6670945229707,1.55113,0.8194,1.55113,0.027693545526825,4.93676561916667,0.055555555555555,0.105263157894736,0.119332985277764,0.040541445350903
mp-766880,LiCo2(PO4)2,83.3143347110418,2.23916,0.90489,1.80251,0.0411532679364,3.66557057666666,0.076923076923076,0.142857142857142,0.049400792692306,0.04309521035713
mp-705031,Li2Ni(PO4)2,193.932482789797,1.72676,1.06075,1.72676,0.014144206281349,4.49589476916666,0.153846153846153,0.266666666666666,0.138397684935892,0.019272508999996
mp-25896,SbP2O7,88.5576864324866,1.5952,0.61086,1.56151,0.059125579106728,4.09931822666668,0,0.09090909090909,0.128119811000025,0.043230468106068
mp-25898,LiNi2(PO4)3,126.683848547203,2.3076,0.95489,2.30458,0.054592818378513,4.43863762291667,0.055555555555555,0.15,0.161397765833341,0.082596369333328
mp-25906,Bi(PO3)4,50.3967940500423,2.7633,1.86165,2.65268,0.015959402182713,4.47098088416667,0,0.055555555555555,0.037715464411807,0.045511572916666
mp-25908,Sn(PO3)4,60.7001654933971,2.33065,1.262,2.32787,0.068052769035804,2.29383260416666,0,0.055555555555555,0.008955775882391,0.042377689189808
mp-25912,V3(P3O10)2,40.2668859881191,3.18227,1.49206,3.18227,0.010460252722102,2.72810524166665,0,0.033333333333333,0.028482359770093,0.042708480500005
mp-704227,Mn9(PO4)8,124.094403418711,1.844,0.70688,1.844,0.016970911064002,3.22238246833333,0,0.109090909090909,0.045615775510192,0.048442334090911
mp-504150,Ni(PO3)3,88.5852117335757,3.04706,2.37872,3.04706,0.023817935433424,4.59216004666667,0,0.071428571428571,0.047539342019244,0.02840753464287
mp-26074,Bi2(PO4)3,111.102222338248,2.98116,0.95762,2.98116,0.073837156136743,4.00862552333333,0,0.15,0.07257423500001,0.039916890249999
mp-25932,Mn4(PO4)3,52.3868266276029,1.75542,0.15626,1.75542,0.016472899016948,2.89865354166666,0,0.05,0.032304914473684,0.050452409874992
mp-25938,LiMo(PO4)2,89.4083893118921,1.83227,0.62375,1.83049,0.044534450403505,3.28513903416667,0.083333333333333,0.153846153846153,0.064830681180557,0.032564435384609
mp-25940,BiP2O7,68.7455917282834,2.07781,0.91089,2.07412,0.001334186412886,4.04704738916667,0,0.09090909090909,0.052755424750007,0.046759394469693
mp-684120,LiCuP2O7,106.621076417467,1.33704,0.65902,1.2988,0.003687467611759,4.14596486666667,0.09090909090909,0.166666666666666,0.046918134924238,0.038798963749999
mp-25946,Sb2P5O16,40.527237395881,3.68645,2.40239,3.68645,0.046728939142134,2.91581384166666,0,0.041666666666666,0.008899359347798,0.047426788958328
mp-25948,LiVP4O13,67.559251370129,2.6293,1.64246,2.38678,0.046323766336372,3.94258608666667,0.052631578947368,0.1,0.020796174956135,0.045836709166662
mp-25950,SbP2O7,88.5576864324866,1.88427,0.92209,1.88427,0.000259353070203,3.17651940666666,0,0.09090909090909,0.040036635750024,0.047045656060615
mp-697734,MoP4O13,121.353497879962,2.59378,1.38517,2.40152,0.062783396726926,4.41091349416667,0,0.1,0.107450922222209,0.049197629541672
mp-25954,CoPO4,166.628669422084,1.44753,0.47988,1.44753,0.02195632444735,4.17632006333333,0,0.142857142857142,0.156860374444446,0.055933628571416
mp-25960,Bi(PO3)4,50.3967940500423,3.43877,2.47364,3.43877,0.0006458762382,5.05962093666667,0,0.055555555555555,0.072333962941218,0.045504596388888
mp-540072,Fe(PO3)4,70.7772170877876,1.97518,1.41614,1.97518,0.01654927636471,5.21530766166667,0,0.055555555555555,0.082368558431373,0.044715388888874
mp-25964,Fe(PO3)4,70.7772170877876,1.84138,0.96629,1.43101,0.012708568810704,5.26816891166667,0,0.055555555555555,0.077323123431374,0.037013519722207
mp-25968,NiPO4,166.877457020277,1.30595,0.66863,1.30594,0.022122932198708,4.59209100666666,0,0.142857142857142,0.188599317291675,0.051452708214274
mp-25970,Mn4(PO4)3,52.3868266276029,1.91206,1.13792,1.90911,0.004387586397114,2.88564302166666,0,0.05,0.028062255526316,0.047072409874992
mp-25972,MnPO4,170.872882372335,1.34433,0.33533,1.34433,0.067393933044924,3.26867078666666,0,0.142857142857142,0.054204360833333,0.050066248928565
mp-25974,Li3MoP2O9,81.303795779998,1.82064,0.96354,1.79348,0.017327543841482,2.88532163166666,0.2,0.25,0.062941811833352,0.046684914218748
mp-540077,Fe(PO3)4,70.7772170877876,2.32802,1.15623,2.32802,0.023403849383562,5.56439119666664,0,0.055555555555555,0.055557178137256,0
mp-540079,Ni(PO3)4,70.2488027522943,2.1995,1.06457,1.68198,0.040852316544443,5.44960246916667,0,0.055555555555555,0.10950271647059,0.042707553171293
mp-704210,Mo(PO4)2,91.5276972072245,1.69937,1.0197,1.69937,0.01624337635805,4.03634590499999,0,0.083333333333333,0.020981493712124,0.011804772013889
mp-704231,Cr(PO3)4,71.5039948337801,2.19957,1.08513,2.1963,0.01273141530152,5.50130558416667,0,0.055555555555555,0.062466809264719,0.00137906217593
mp-25988,Mo(PO3)4,64.0006563844594,2.35321,1.20489,2.35277,6.93063652976722E-05,3.96679702416666,0,0.055555555555555,0.031702755245126,0.004660257777775
mp-25992,Ni3(P2O7)2,99.6617590426219,2.1666,0.47182,2.1666,0.002121583111222,4.58314955416666,0,0.08695652173913,0.06160489142857,0
mp-583967,Li2Co(PO4)2,193.764379647349,1.85746,1.20453,1.84701,0.053263865758492,4.18947848291666,0.153846153846153,0.266666666666666,0.081358408461539,0.0013683035
mp-26002,Ni(PO3)3,88.5852117335757,1.27475,0.79388,1.23672,0.00850796533594,5.35381440666667,0,0.071428571428571,0.075535409326936,0
mp-724325,Fe(PO3)3,89.4271354213763,2.55382,1.05607,2.55382,0.010717643810729,3.90146978916665,0,0.071428571428571,0.065270866602549,0
mp-504168,Mn6P7O24,28.5921746166249,2.60387,0.76249,2.60387,0.026426335313874,3.48955215166667,0,0.026315789473684,0.003451735405356,0
mp-26008,NiP2O7,217.439719875914,1.88396,1.27662,1.88396,0.023280925011119,5.21685348416667,0,0.166666666666666,0.272007238249989,0.004232519722225
mp-32077,Mo2(PO4)3,161.578944329278,2.06551,1.35643,2.06551,0.013980868189032,2.77121578666667,0,0.15,0.00875650882353,0
mp-1101586,Co(PO3)3,88.5150565594779,2.52709,1.00881,2.52709,0.012015882619405,5.05157082416666,0,0.071428571428571,0.050101263269224,0
mp-704236,Mn(PO3)3,89.6985804132129,2.67398,0.88297,2.02535,0.054812021443186,4.48785674666666,0,0.071428571428571,0.059228674679473,0
mp-694534,LiFeP2O7,109.990747766904,1.8097,1.36037,1.75498,0.002867496383111,4.09209687916667,0.09090909090909,0.166666666666666,0.138289007272728,0.005539757013883
mp-1101496,Ni(PO3)3,88.5852117335757,2.6682,1.01368,1.84381,0.032603950915085,5.33747688916668,0,0.071428571428571,0.075447044519244,0.001084912500012
mp-1177655,Li3Mn3P8O29,171.245288686337,2.39365,1.33628,2.39365,0.018969462466735,4.41959124083333,0.069767441860465,0.183673469387755,0.079383918275197,0
mp-26118,LiMn2(PO4)3,249.60914713849,1.32811,0.59398,1.32811,0.194957344620235,3.38384145104166,0.055555555555555,0.227272727272727,0.01641444180557,0.03917676806818
mp-2216699,FePO4,169.89052558678,2.11293,1.35654,2.05057,0.11717294912219,2.86282179416667,0,0.142857142857142,0.027420875833333,0.010525179285714
mp-504291,Cr2(PO4)3,257.291984054403,1.72719,0.83819,1.72719,0.142388794338991,3.41124125854167,0,0.19047619047619,0.06288300235295,0.042042688690488
mp-694564,Li2Fe(PO3)8,37.8314907686946,1.4579,0.69077,1.45691,0.008092807055638,5.16456128666671,0.057142857142857,0.083333333333333,0.083441398119046,0.061668905370366
mp-1101589,Mo2P2O11,30.9277770812329,1.98622,1.50433,1.98622,0.007976930503371,2.91070620666668,0,0.032258064516129,0.000784726666667,0.018698435544371
mp-759108,Li2Fe(PO4)2,195.951835020158,1.81409,1.05916,1.80791,0.039853499334839,3.79789350791666,0.153846153846153,0.266666666666666,0.096962813749999,0.008993655666664
mp-540118,MnPO4,170.872882372335,2.02052,1.37899,2.02052,0.098925178224841,3.75663385666666,0,0.142857142857142,0.090764089166668,0.011694148928566
mp-26060,Mn3(PO4)4,274.256158031267,1.67261,0.65343,1.64973,0.224899319321994,3.67281482722223,0,0.206896551724137,0.134228675688411,0.081087025086204
mp-26062,Mn2(PO4)3,312.011433923112,2.4241,0.79443,2.4241,0.192162147303216,3.36210401066667,0,0.227272727272727,0.047018316323517,0.090728914090906
mp-26066,Mn6PO12,47.8994902785134,1.52677,0.11005,1.52677,0.020352977774902,4.39127839916669,0,0.05,0.074038407094285,0.012939515520832
mp-694547,MnPO4,170.872882372335,2.46389,1.49092,2.46389,0.027676897105091,3.72838329666666,0,0.142857142857142,0.086625623055557,0.012182686547613
mp-1101556,Fe3(PO4)4,141.49647254022,1.97958,0.74742,1.94899,0.008415714418767,4.81906332333333,0,0.115384615384615,0.146042082626812,0.01678719375
mp-881278,Li3Mn(PO4)2,98.3018351816018,1.62456,0.57952,1.50196,0.023543212088019,3.56400395666666,0.214285714285714,0.266666666666666,0.030672746607199,0.010621523999999
mp-26086,LiMo2(PO4)3,107.719296219519,1.67621,1.0984,1.67621,0.060754852786323,2.61769184916667,0.055555555555555,0.15,0.005421986527778,0.004713364375
mp-863391,LiCo2(PO4)3,245.050248437175,1.75346,0.99128,1.63167,0.042751554813517,3.75798706229167,0.055555555555555,0.227272727272727,0.111137021064809,0.08084138465909
mp-540133,LiCoP2O7,108.614208149644,1.83484,1.23607,1.83437,0.027034696865578,4.31368160416667,0.09090909090909,0.166666666666666,0.077474924469696,0.01376964847221
mp-26091,LiVPO5,152.459362668867,0.98003,0.37621,0.80502,0.055715205638213,1.84590042166667,0.125,0.222222222222222,0.007069967499999,0.081298492453708
mp-694557,LiMn(PO3)4,69.6670945229707,1.56214,0.90988,1.56214,0.04212165630412,4.43513808416666,0.055555555555555,0.105263157894736,0.055229903472208,0.006213659166693
mp-26100,Bi2(PO4)3,111.102222338248,2.00857,0.86358,2.00857,0.076308747843922,4.09435236166667,0,0.15,0.094077691029422,0.045335802124999
mp-694629,V3(PO4)4,145.256833810174,1.9218,0.76846,1.8693,0.027994282113986,3.85422225555555,0,0.115384615384615,0.116653468985507,0.01305490807692
mp-26962,V2(PO4)3,288.510890548202,1.66384,1.01458,1.66384,0.119127172450865,2.54294746777777,0,0.209302325581395,0.027924620588235,0.046659088488373
mp-26112,Cr(PO3)3,90.5905379145434,1.60662,0.79228,1.5534,0.027992703859034,2.34963344666667,0,0.071428571428571,0.040550254038477,0.023074993007251
mp-26114,Ti(PO3)4,72.3004621982275,2.2784,1.05629,2.2712,0.018464897940198,2.46666072916666,0,0.055555555555555,0.006360007794107,0.021740019679894
mp-26116,Cr2P3O10,73.6611039391927,1.51779,1.22392,1.51779,0.050556206098506,2.70488714166667,0,0.0625,0.057085146,0.027864229263391
mp-504142,Fe(PO3)4,139.006479052196,1.69706,0.87833,1.69706,0.006287689106541,4.22564744666667,0,0.105263157894736,0.065382954313727,0.009334568377226
mp-672945,BiP2O7,68.7455917282834,1.56726,0.69481,1.50845,0.032703512755518,4.84969784416668,0,0.09090909090909,0.092155535500007,0.009609453787875
mp-695772,Mo(PO3)4,64.0006563844594,1.67183,0.98557,1.67183,0.002965660005329,3.98217687666668,0,0.055555555555555,0.042204606715714,0.013724236805552
mp-26133,LiCr2P5O16,100.066311345221,2.50643,1.90757,2.4871,0.030668434074926,1.81666264166666,0.041666666666666,0.115384615384615,0.013583063749999,0.036711203108983
mp-585038,Co3(PO4)4,139.226536847309,1.64209,0.60065,1.5517,0.079077455574672,4.70048296666667,0,0.115384615384615,0.171061712500003,0.06583217384615
mp-26138,MnP2O7,113.65114030113,1.6254,0.85918,1.6254,0.060401886548921,4.21167468916667,0,0.09090909090909,0.030622465249998,0
mp-26140,CrP2O7,115.086878858327,1.65777,0.99589,1.65121,0.029943903739477,4.54727540666665,0,0.09090909090909,0.056141707250017,0.012517974545454
mp-695808,Ni(PO3)4,70.2488027522943,1.51778,0.81354,1.51778,0.00609922682847,5.57495437666668,0,0.055555555555555,0.109113943823532,0.035376384143516
mp-26144,Mn3(PO4)4,142.177246060732,1.70222,0.73042,1.61843,0.105673144596013,4.85118431333333,0,0.115384615384615,0.140988100543482,0.004176978076943
mp-26150,Sb(PO3)4,60.283745905754,2.05954,1.01918,1.72276,0.073413771125786,4.57326709666666,0,0.055555555555555,0.060584317058812,0.017002100277765
mp-26152,V(PO3)5,116.608458746801,2.11209,1.36708,2.11209,0.02808928361532,4.61610223916667,0,0.08695652173913,0.06202520857143,0.03220044539856
mp-684426,Sb(PO3)4,60.283745905754,2.39855,0.79116,2.39855,0.08836555040587,4.57731662666667,0,0.055555555555555,0.055674696176459,0.012140262222209
mp-26162,LiNiP2O7,108.719859937957,1.73526,1.16832,1.73514,0.003279862497412,5.58815309916667,0.09090909090909,0.166666666666666,0.181305215416696,0.021306250763891
mp-26364,Ni(PO3)4,137.987216465656,1.7896,1.20231,1.68558,0.087170443476848,5.54619121666666,0,0.105263157894736,0.153565721176473,0.012201016798239
mp-26172,Sn(PO3)3,73.921480919148,2.04068,1.17794,2.04068,0.022192564090726,3.67899512666666,0,0.071428571428571,0.088055893750012,0.016392372648799
mp-584116,Bi3(PO5)2,31.3165905475225,1.98339,0.56959,1.98337,0.023983080720227,4.24944253666667,0,0.0625,0.079749049999997,0.012705756145833
mp-540169,Co3(PO4)4,139.226536847309,2.17413,0.80424,2.16187,0.009113683146749,4.68674693,0,0.115384615384615,0.163123139673916,0.060394517499997
