id_discharge,formula_pretty,formation_energy_per_atom,volume,density,energy_above_hull,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber
mp-1177362,Li4Mn5Cu(PO4)6,-2.43906891552114,476.073785118573,3.26415707276366,0.067802585937512,3,29,26,11.2,5.48,8,1,87,86,72.85,20.025,87,6.941,63.546,56.605,23.395709925,12.166513895,15.9994,54.8,1519,1464.2,349.66325,363.544875,54.8,1,16,15,13.1,4.05,16,2,4,2,2.45,0.63,2,66,139,73,89.125,27.75,66,0.98,3.44,2.46,2.73175,0.8499,3.44,1,2,1,1.875,0.21875,2,0,4,4,2.85,1.425,4,0,10,10,0.875,1.4875,0,0,0,0,0,0,0,1,11,10,5.6,1.1,6,0,1,1,0.125,0.21875,0,0,3,3,1.65,0.825,2,0,5,5,0.625,1.09375,0,0,0,0,0,0,0,1,5,4,2.4,0.83,2,9.105,22.5702380952,13.4652380952,12.0955673234725,4.04195443348375,9.105,0,1.625,1.625,0.24375,0.414375,0,0,0.000310120689655,0.000310120689655,3.8765086206875E-05,6.78389008620312E-05,0,2,229,227,63.15,79.725,12
mp-1236317,LiTiV2CrO10,-2.37554034044444,212.248868666334,2.8843940300548,0.111180607512366,3,24,21,11.6666666666667,6.04444444444444,8,1,87,86,70.3333333333333,22.2222222222222,87,6.941,51.9961,45.0551,24.57874,13.7908186666667,15.9994,54.8,2183,2128.2,632.579333333333,794.224355555556,54.8,1,16,15,12.0666666666667,5.24444444444444,16,2,4,2,2.53333333333333,0.782222222222222,2,66,160,94,92.8666666666667,35.8222222222222,66,0.98,3.44,2.46,2.78933333333333,0.867555555555556,3.44,1,2,1,1.86666666666667,0.231111111111111,2,0,4,4,2.66666666666667,1.77777777777778,4,0,5,5,0.866666666666667,1.27111111111111,0,0,0,0,0,0,0,1,6,5,5.4,0.88,6,0,1,1,0.133333333333333,0.231111111111111,0,0,2,2,1.33333333333333,0.888888888888889,2,0,8,8,1.8,2.64,0,0,0,0,0,0,0,1,8,7,3.26666666666667,1.99111111111111,2,9.105,16.69,7.585,10.7695555555533,2.21940740740444,9.105,0,0,0,0,0,0,0,0.0000225333333333,0.0000225333333333,1.50222222222E-06,2.804148148144E-06,0,12,229,217,82,93.3333333333333,12
mp-1177464,Li4Mn3Fe3(PO4)6,-2.43316743462459,474.610516881529,3.2536233711484,0.088840241062492,3,26,23,11.175,5.445,8,1,87,86,72.775,20.1375,87,6.941,55.845,48.904,23.248532675,11.960465745,15.9994,54.8,1811,1756.2,375.594,402.441,54.8,1,16,15,13.075,4.0875,16,2,4,2,2.45,0.63,2,66,139,73,88.775,27.33,66,0.98,3.44,2.46,2.744,0.8352,3.44,1,2,1,1.9,0.18,2,0,4,4,2.85,1.425,4,0,6,6,0.825,1.4025,0,0,0,0,0,0,0,1,8,7,5.575,1.0875,6,0,1,1,0.1,0.18,0,0,3,3,1.65,0.825,2,0,5,5,0.675,1.1475,0,0,0,0,0,0,0,1,5,4,2.425,0.795,2,9.105,22.5702380952,13.4652380952,12.0991880131275,4.04014408865625,9.105,0,1.625,1.625,0.24375,0.414375,0,0,2.1106628,2.1106628,0.158322969051724,0.292850974642241,0,2,229,227,63.85,80.775,12
mp-774310,Li10Cr2Fe3Co3O16,-1.87940742098039,302.906340408831,4.24158905306786,0.10101655752451,3,27,24,10.7352941176471,7.12456747404844,8,1,87,86,54.0882352941176,31.8269896193772,87,6.941,58.933195,51.992195,22.7566819117647,15.6631370415225,15.9994,54.8,2180,2125.2,603.255882352941,604.173702422145,54.8,1,16,15,9.67647058823529,5.95155709342561,16,2,4,2,2.47058823529412,0.719723183391004,2,66,139,73,99.6470588235294,31.6678200692042,66,0.98,3.44,2.46,2.33205882352941,1.04276816608997,3.44,1,2,1,1.64705882352941,0.456747404844291,2,0,4,4,1.88235294117647,1.99307958477509,4,0,7,7,1.44117647058824,2.20415224913495,0,0,0,0,0,0,0,1,9,8,4.97058823529412,2.3356401384083,6,0,1,1,0.352941176470588,0.456747404844291,0,0,2,2,0.941176470588235,0.996539792387543,2,0,5,5,0.911764705882353,1.39446366782007,0,0,0,0,0,0,0,1,6,5,2.20588235294118,0.903114186851211,2,9.105,16.5933333333,7.4883333333,11.6740686274412,2.89368512109342,9.105,0,0,0,0,0,0,0,2.1106628,2.1106628,0.322864764705882,0.531777259515571,0,12,229,217,123.794117647059,105.217993079585,12
mp-850367,Li4Mn5Sn(PO4)6,-2.51510176914614,494.82460465637,3.32558562051466,0.081425184156257,3,50,47,11.725,6.215,8,1,87,86,73.25,19.7625,87,6.941,118.71,111.769,24.774809925,14.097253895,15.9994,54.8,1519,1464.2,328.346,331.569,54.8,1,16,15,13.175,3.97875,16,2,5,3,2.475,0.665,2,66,139,73,89.3,27.96,66,0.98,3.44,2.46,2.73325,0.8481,3.44,1,2,1,1.9,0.18,2,0,4,4,2.9,1.35,4,0,10,10,0.875,1.4875,0,0,0,0,0,0,0,1,14,13,5.675,1.1375,6,0,1,1,0.1,0.18,0,0,4,4,1.75,0.7875,2,0,5,5,0.625,1.09375,0,0,0,0,0,0,0,1,5,4,2.475,0.865,2,9.105,33.285,24.18,12.6509423234725,4.79596981731013,9.105,0,1.625,1.625,0.24375,0.414375,0,0,0.000310120689655,0.000310120689655,3.8765086206875E-05,6.78389008620312E-05,0,2,229,227,61.05,76.575,12
mp-829746,Li7Mn3Fe(PO4)6,-2.50468458036545,492.127949293085,2.83120612953449,0.078724060121945,3,26,23,9.85365853658537,4.51041046995836,8,1,87,86,68.390243902439,26.0630577037478,87,6.941,55.845,48.904,20.465227,9.846314,15.9994,54.8,1811,1756.2,311.288536585366,300.279262343843,54.8,1,16,15,12.4390243902439,4.918500892326,16,2,4,2,2.34146341463415,0.516359309934563,2,66,139,73,89.5365853658537,27.5550267697799,66,0.98,3.44,2.46,2.65951219512195,0.913741820345033,3.44,1,2,1,1.82926829268293,0.283164782867341,2,0,4,4,2.78048780487805,1.49196906603212,4,0,6,6,0.51219512195122,0.924449732302201,0,0,0,0,0,0,0,1,8,7,5.1219512195122,1.44318857822725,6,0,1,1,0.170731707317073,0.283164782867341,0,0,3,3,1.60975609756098,0.863771564544914,2,0,5,5,0.463414634146341,0.836406900654372,0,0,0,0,0,0,0,1,5,4,2.24390243902439,0.710291493158834,2,9.105,22.5702380952,13.4652380952,12.4948175737805,4.34839675342213,9.105,0,1.625,1.625,0.23780487804878,0.406008328375967,0,0,2.1106628,2.1106628,0.0515022722455845,0.100446855012411,0,2,229,227,67.8780487804878,84.6995835812017,12
mp-1176888,Li6VCr3(PO4)6,-2.63887566194643,463.887175489218,2.92957391273732,0.043690441625013,3,24,21,9.875,4.3125,8,1,87,86,69.625,24.8625,87,6.941,51.9961,45.0551,20.4600993,9.40856895,15.9994,54.8,2183,2128.2,366.6035,388.95525,54.8,1,16,15,12.575,4.8375,16,2,4,2,2.35,0.525,2,66,153,87,89.1,27.72,66,0.98,3.44,2.46,2.70475,0.8823,3.44,1,2,1,1.775,0.34875,2,0,4,4,2.85,1.425,4,0,5,5,0.45,0.81,0,0,0,0,0,0,0,1,6,5,5.075,1.24875,6,0,1,1,0.225,0.34875,0,0,3,3,1.65,0.825,2,0,7,7,0.55,0.99,0,0,0,0,0,0,0,1,7,6,2.425,0.9375,2,9.105,22.5702380952,13.4652380952,12.502035714275,4.27324821427125,9.105,0,1.625,1.625,0.24375,0.414375,0,0,0,0,0,0,0,2,229,227,64.75,82.125,12
mp-776880,Li2Fe2Ni(PO4)3,-2.33160230302976,456.91481594787,3.41022369403401,0.069603941749994,3,28,25,11.35,5.69,8,1,87,86,73.3,19.35,87,6.941,58.6934,51.7524,23.4589743,12.25508402,15.9994,54.8,1811,1756.2,393.344,429.066,54.8,1,16,15,13.25,3.825,16,2,4,2,2.45,0.63,2,66,132,66,87.85,26.22,66,0.98,3.44,2.46,2.769,0.8052,3.44,1,2,1,1.9,0.18,2,0,4,4,2.85,1.425,4,0,8,8,1,1.7,0,0,0,0,0,0,0,1,10,9,5.75,1.175,6,0,1,1,0.1,0.18,0,0,3,3,1.65,0.825,2,0,4,4,0.5,0.85,0,0,0,0,0,0,0,1,4,3,2.25,0.575,2,9.105,22.5702380952,13.4652380952,12.09686904761,4.041303571415,9.105,0,1.625,1.625,0.24375,0.414375,0,0,2.1106628,2.1106628,0.240836015,0.4094212255,0,2,229,227,64.55,81.825,12
mp-1176990,Li6V3Cu(PO4)6,-2.56667734994643,462.145287220037,2.97453735209931,0.065657190312486,3,29,26,9.95,4.425,8,1,87,86,69.85,24.525,87,6.941,63.546,56.605,20.6961168,9.7625952,15.9994,54.8,2183,2128.2,346.19775,358.346625,54.8,1,16,15,12.65,4.725,16,2,4,2,2.35,0.525,2,66,153,87,89.625,28.35,66,0.98,3.44,2.46,2.70925,0.8769,3.44,1,2,1,1.825,0.28875,2,0,4,4,2.85,1.425,4,0,10,10,0.475,0.855,0,0,0,0,0,0,0,1,11,10,5.15,1.3125,6,0,1,1,0.175,0.28875,0,0,3,3,1.65,0.825,2,0,7,7,0.525,0.97125,0,0,0,0,0,0,0,1,7,6,2.35,0.8925,2,9.105,22.5702380952,13.4652380952,12.590035714275,4.25804464284375,9.105,0,1.625,1.625,0.24375,0.414375,0,0,0,0,0,0,0,2,229,227,64.65,81.975,12
mp-774451,Li4Mn3Fe2Co3O16,-1.74250166561166,271.499497933737,4.50797814334619,0.071129844107144,3,27,24,12.4285714285714,7.75510204081633,8,1,87,86,65.5714285714286,24.4897959183673,87,6.941,58.933195,51.992195,26.3235042857143,17.3368346938776,15.9994,54.8,1811,1756.2,577.662857142857,632.978367346939,54.8,1,16,15,11.5714285714286,5.06122448979592,16,2,4,2,2.57142857142857,0.816326530612245,2,66,139,73,93.8214285714286,31.7959183673469,66,0.98,3.44,2.46,2.60392857142857,0.955510204081633,3.44,1,2,1,1.85714285714286,0.244897959183673,2,0,4,4,2.28571428571429,1.95918367346939,4,0,7,7,1.71428571428571,2.44897959183673,0,0,0,0,0,0,0,1,9,8,5.85714285714286,1.38775510204082,6,0,1,1,0.142857142857143,0.244897959183673,0,0,2,2,1.14285714285714,0.979591836734694,2,0,5,5,1.14285714285714,1.63265306122449,0,0,0,0,0,0,0,1,5,4,2.42857142857143,0.897959183673469,2,9.105,16.5933333333,7.4883333333,10.561110426925,1.74761934083214,9.105,0,0,0,0,0,0,0,2.1106628,2.1106628,0.316702484359606,0.520230484157284,0,12,229,217,99.9642857142857,100.530612244898,12
mp-774552,Li11Y14Ti14(S2O5)7,-2.96751490185606,1215.17774375999,4.09957859389008,0.092146353295456,3,39,36,15.8068181818182,9.41167355371901,8,1,88,87,57.4772727272727,33.1957644628099,87,6.941,88.90585,81.96485,34.0915897727273,21.823986053719,15.9994,54.8,1941,1886.2,735.29125,722.087386363636,54.8,1,16,15,10.1477272727273,6.51730371900826,16,2,5,3,2.95454545454545,0.997933884297521,2,66,190,124,114.636363636364,41.754132231405,66,0.98,3.44,2.46,2.34022727272727,0.951110537190083,3.44,1,2,1,1.875,0.21875,2,0,4,4,2.22727272727273,1.97417355371901,4,0,2,2,0.477272727272727,0.650826446280992,0,0,0,0,0,0,0,1,6,5,4.57954545454545,1.58186983471074,6,0,1,1,0.125,0.21875,0,0,2,2,1.11363636363636,0.987086776859504,2,0,9,9,2.70454545454545,3.68801652892562,0,0,0,0,0,0,0,1,9,8,3.94318181818182,2.89979338842975,2,9.105,32.365,23.26,17.6021354166625,7.30151041666932,9.105,0,2.202,2.202,0.350318181818182,0.589171487603306,0,0,0.0000225333333333,0.0000225333333333,3.58484848484318E-06,6.02906336087263E-06,0,12,229,217,106.261363636364,86.5183367768595,12
mp-861602,Li2VFe(PO4)2,-2.55750490863946,304.060997507337,3.39262237646246,0.010759549464284,3,26,23,10.6428571428571,5.20408163265306,8,1,87,86,68.9285714285714,24.6734693877551,87,6.941,55.845,48.904,22.186516,11.4268514285714,15.9994,54.8,2183,2128.2,426.741428571429,456.344897959184,54.8,1,16,15,12.3571428571429,4.91836734693878,16,2,4,2,2.42857142857143,0.612244897959184,2,66,153,87,91.6428571428571,29.3061224489796,66,0.98,3.44,2.46,2.66571428571429,0.884897959183673,3.44,1,2,1,1.85714285714286,0.244897959183673,2,0,4,4,2.71428571428571,1.55102040816327,4,0,6,6,0.642857142857143,1.10204081632653,0,0,0,0,0,0,0,1,8,7,5.21428571428571,1.29591836734694,6,0,1,1,0.142857142857143,0.244897959183673,0,0,3,3,1.57142857142857,0.897959183673469,2,0,7,7,0.785714285714286,1.3469387755102,0,0,0,0,0,0,0,1,7,6,2.5,1,2,9.105,22.5702380952,13.4652380952,12.4933673469286,4.12432944605102,9.105,0,1.625,1.625,0.232142857142857,0.397959183673469,0,0,2.1106628,2.1106628,0.150761628571429,0.279985881632653,0,2,229,227,72.5714285714286,89.3877551020408,12
mp-774711,Ba14LiY7(Cu10O21)2,-2.25237954123016,1272.61633059583,5.86485940634321,0.013319645997015,3,56,53,23.5238095238095,16.0124716553288,8,1,87,86,61.25,27.0595238095238,87,6.941,137.327,130.386,53.5089851190476,38.6183466695011,15.9994,54.8,1799,1744.2,672.662976190476,623.076618480726,54.8,1,16,15,11.2142857142857,4.78571428571429,16,2,6,4,3.39285714285714,1.42602040816327,2,66,215,149,117.619047619048,51.6190476190476,66,0.89,3.44,2.55,2.43404761904762,1.00595238095238,3.44,1,2,1,1.75,0.375,2,0,4,4,2,2,4,0,10,10,2.46428571428571,3.58843537414966,0,0,0,0,0,0,0,1,11,10,6.21428571428571,2.27891156462585,6,0,1,1,0.25,0.375,0,0,2,2,1,1,2,0,9,9,0.75,1.375,0,0,0,0,0,0,0,0,9,9,2,1.16666666666667,2,9.105,63.59,54.485,20.6811706349202,16.2502480158732,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,229,217,116.630952380952,104.630952380952,12
mp-774836,Li4Ni5Te(PO4)6,-2.21323827469643,455.248739973052,3.71560248745892,0.095803640625033,3,52,49,12.15,6.81,8,1,90,89,74.625,18.13125,87,6.941,127.6,120.659,25.4664793,15.06559102,15.9994,54.8,1728,1673.2,359.9105,378.91575,54.8,1,16,15,13.6,3.42,16,2,5,3,2.475,0.665,2,66,138,72,87.4,25.68,66,0.98,3.44,2.46,2.78175,0.7899,3.44,1,2,1,1.9,0.18,2,0,4,4,2.95,1.3275,4,0,10,10,1.25,2.125,0,0,0,0,0,0,0,1,16,15,6.1,1.47,6,0,1,1,0.1,0.18,0,0,3,3,1.7,0.765,2,0,2,2,0.25,0.4375,0,0,0,0,0,0,0,1,3,2,2.05,0.285,2,9.105,34.7633333333,25.6583333333,12.6669523809425,4.86108095236663,9.105,0,1.625,1.625,0.25535,0.4213275,0,0,0.5953947,0.5953947,0.0744243375,0.130242590625,0,2,229,227,62.325,78.4875,12
mp-779007,Li10Fe2Co3Ni3O16,-1.65485633980392,288.158113818672,4.55227977535689,0.113852258161766,3,28,25,11.0294117647059,7.57439446366782,8,1,87,86,54.9705882352941,31.7474048442907,87,6.941,58.933195,51.992195,23.2344172058824,16.3937910207612,15.9994,54.8,1811,1756.2,574.226470588235,559.775778546713,54.8,1,16,15,9.97058823529412,5.67993079584775,16,2,4,2,2.47058823529412,0.719723183391004,2,66,132,66,98.5294117647059,30.6159169550173,66,0.98,3.44,2.46,2.34911764705882,1.02671280276817,3.44,1,2,1,1.70588235294118,0.41522491349481,2,0,4,4,1.88235294117647,1.99307958477509,4,0,8,8,1.67647058823529,2.56401384083045,0,0,0,0,0,0,0,1,10,9,5.26470588235294,2.50865051903114,6,0,1,1,0.294117647058823,0.41522491349481,0,0,2,2,0.941176470588235,0.996539792387543,2,0,4,4,0.676470588235294,1.03460207612457,0,0,0,0,0,0,0,1,4,3,1.91176470588235,0.536332179930796,2,9.105,16.5933333333,7.4883333333,11.6108333333235,2.93088235292733,9.105,0,0,0,0,0,0,0,2.1106628,2.1106628,0.313321273529412,0.479197241868512,0,12,229,217,123.441176470588,104.885813148789,12
mp-774924,Li4Ti3Nb2Cr3O16,-2.81397622154762,302.993023438558,4.21532593609951,0.050936665982142,3,41,38,12.8571428571429,8.36734693877551,8,1,87,86,63.0714285714286,27.3469387755102,87,6.941,92.90638,85.96538,27.4698735714286,18.9745051020408,15.9994,54.8,2750,2695.2,734.091428571429,856.447755102041,54.8,1,16,15,10.7142857142857,6.04081632653061,16,2,5,3,2.64285714285714,0.918367346938775,2,66,164,98,99.75,38.5714285714286,66,0.98,3.44,2.46,2.56285714285714,1.00244897959184,3.44,1,2,1,1.67857142857143,0.436224489795918,2,0,4,4,2.28571428571429,1.95918367346939,4,0,5,5,1.03571428571429,1.47959183673469,0,0,0,0,0,0,0,1,6,5,5,1.35714285714286,6,0,1,1,0.321428571428571,0.436224489795918,0,0,2,2,1.14285714285714,0.979591836734694,2,0,8,8,1.82142857142857,2.60204081632653,0,0,0,0,0,0,0,1,8,7,3.28571428571429,2.12244897959184,2,9.105,18.18,9.075,11.8590476190429,3.29085034012959,9.105,0,0,0,0,0,0,0,0.0000225333333333,0.0000225333333333,2.41428571428214E-06,4.31122448978954E-06,0,12,229,217,101.25,102,12
mp-774930,Li4Fe5P6WO24,-2.37310868602976,484.5783947947,3.63462896673646,0.088354113812499,3,74,71,12.45,7.23,8,1,87,86,72.9,19.95,87,6.941,183.84,176.899,26.5164293,16.53552102,15.9994,54.8,3695,3640.2,444.594,505.941,54.8,1,16,15,13.1,4.05,16,2,6,4,2.5,0.7,2,66,162,96,89,27.6,66,0.98,3.44,2.46,2.77825,0.7941,3.44,1,2,1,1.9,0.18,2,0,4,4,2.85,1.425,4,0,6,6,0.85,1.445,0,0,14,14,0.35,0.6825,0,1,20,19,5.95,1.275,6,0,1,1,0.1,0.18,0,0,3,3,1.65,0.825,2,0,6,6,0.65,1.105,0,0,0,0,0,0,0,1,6,5,2.4,0.76,2,9.105,22.5702380952,13.4652380952,12.25036904761,4.1545351190345,9.105,0,1.625,1.625,0.24375,0.414375,0,0,2.1106628,2.1106628,0.26383285,0.4617074875,0,2,229,227,64.75,82.125,12
mp-775013,Li4Mn3Fe3(SbO8)2,-2.0156458334688,306.155064493596,4.66246888581571,0.00504709392857,3,51,48,14.1071428571429,10.1530612244898,8,1,87,86,67.3928571428571,24.9234693877551,87,6.941,121.76,114.819,30.7008405357143,23.5901721938776,15.9994,54.8,1811,1756.2,517.468571428571,546.986530612245,54.8,1,16,15,11.9642857142857,5.04591836734694,16,2,5,3,2.64285714285714,0.918367346938775,2,66,139,73,94.9642857142857,33.1020408163265,66,0.98,3.44,2.46,2.61428571428571,0.943673469387755,3.44,1,2,1,1.85714285714286,0.244897959183673,2,0,4,4,2.5,1.78571428571429,4,0,10,10,1.89285714285714,2.70408163265306,0,0,0,0,0,0,0,1,15,14,6.25,1.78571428571429,6,0,1,1,0.142857142857143,0.244897959183673,0,0,3,3,1.35714285714286,0.969387755102041,2,0,5,5,0.964285714285714,1.51530612244898,0,0,0,0,0,0,0,1,5,4,2.46428571428571,0.948979591836735,2,9.105,31.56,22.455,12.1009318554964,4.06341015715867,9.105,0,0,0,0,0,0,0,2.1106628,2.1106628,0.226175670073892,0.403818670698452,0,12,229,217,99.2142857142857,99.6734693877551,12
mp-775125,Li8Fe3Sn(PO4)6,-2.45382908927438,508.658196061734,2.975965729019,0.114682874821429,3,50,47,10.3333333333333,5.46031746031746,8,1,87,86,67.5952380952381,27.1689342403628,87,6.941,118.71,111.769,21.7047898095238,12.1447463764172,15.9994,54.8,1811,1756.2,304.442857142857,285.30612244898,54.8,1,16,15,12.3809523809524,4.96145124716553,16,2,5,3,2.35714285714286,0.54421768707483,2,66,139,73,90.1190476190476,27.5646258503401,66,0.98,3.44,2.46,2.64261904761905,0.911292517006803,3.44,1,2,1,1.80952380952381,0.308390022675737,2,0,4,4,2.76190476190476,1.48299319727891,4,0,10,10,0.666666666666667,1.20634920634921,0,0,0,0,0,0,0,1,14,13,5.23809523809524,1.68253968253968,6,0,1,1,0.19047619047619,0.308390022675737,0,0,4,4,1.66666666666667,0.873015873015873,2,0,4,4,0.285714285714286,0.530612244897959,0,0,0,0,0,0,0,1,4,3,2.14285714285714,0.598639455782313,2,9.105,33.285,24.18,13.1467403628,4.96438046645714,9.105,0,1.625,1.625,0.232142857142857,0.397959183673469,0,0,2.1106628,2.1106628,0.150761628571429,0.279985881632653,0,2,229,227,70.4761904761905,86.3945578231293,12
mp-849778,Li6Mn3Nb(PO4)6,-2.62760728329126,495.339100081239,2.9138255671881,0.064999432812502,3,41,38,10.4,5.1,8,1,87,86,69.875,24.4875,87,6.941,92.90638,85.96538,21.729867175,11.3132207625,15.9994,54.8,2750,2695.2,331.2035,335.85525,54.8,1,16,15,12.65,4.725,16,2,5,3,2.375,0.5625,2,66,164,98,89.375,28.05,66,0.98,3.44,2.46,2.69575,0.8931,3.44,1,2,1,1.825,0.28875,2,0,4,4,2.85,1.425,4,0,5,5,0.475,0.855,0,0,0,0,0,0,0,1,7,6,5.15,1.2975,6,0,1,1,0.175,0.28875,0,0,3,3,1.65,0.825,2,0,6,6,0.525,0.945,0,0,0,0,0,0,0,1,7,6,2.35,0.825,2,9.105,22.5702380952,13.4652380952,12.5786046797925,4.48197838668488,9.105,0,1.625,1.625,0.24375,0.414375,0,0,0.000310120689655,0.000310120689655,2.3259051724125E-05,4.30292456896312E-05,0,2,229,227,63.85,80.775,12
mp-1177485,Li4Fe3Cu(PO4)4,-2.39620451756803,299.769166451883,3.53817864086821,0.02258314392857,3,29,26,10.9642857142857,5.66326530612245,8,1,87,86,69.8928571428571,23.2959183673469,87,6.941,63.546,56.605,22.8118017142857,12.3201167346939,15.9994,54.8,1811,1756.2,383.983214285714,395.261734693877,54.8,1,16,15,12.6785714285714,4.45918367346939,16,2,4,2,2.42857142857143,0.612244897959184,2,66,132,66,90.1428571428571,27.5918367346939,66,0.98,3.44,2.46,2.6825,0.865714285714286,3.44,1,2,1,1.82142857142857,0.293367346938775,2,0,4,4,2.71428571428571,1.55102040816327,4,0,10,10,1,1.71428571428571,0,0,0,0,0,0,0,1,11,10,5.53571428571429,1.44897959183673,6,0,1,1,0.178571428571429,0.293367346938775,0,0,3,3,1.57142857142857,0.897959183673469,2,0,4,4,0.428571428571429,0.76530612244898,0,0,0,0,0,0,0,1,4,3,2.17857142857143,0.625,2,9.105,22.5702380952,13.4652380952,12.3426530612143,4.13664723030612,9.105,0,1.625,1.625,0.232142857142857,0.397959183673469,0,0,2.1106628,2.1106628,0.226142442857143,0.403825790816327,0,2,229,227,72.4285714285714,89.1836734693877,12
mp-775195,Li12Mn11Fe(PO4)12,-2.61875930360662,934.959740878494,3.34450847316521,0.001875036517855,3,26,23,10.7261904761905,5.32312925170068,8,1,87,86,69.1785714285714,24.3163265306122,87,6.941,55.845,48.904,22.4179980833333,11.7575401190476,15.9994,54.8,1811,1756.2,361.931904761905,363.759863945578,54.8,1,16,15,12.4404761904762,4.79931972789116,16,2,4,2,2.42857142857143,0.612244897959184,2,66,139,73,91.0595238095238,28.6394557823129,66,0.98,3.44,2.46,2.64333333333333,0.91047619047619,3.44,1,2,1,1.85714285714286,0.244897959183673,2,0,4,4,2.71428571428571,1.55102040816327,4,0,6,6,0.726190476190476,1.24489795918367,0,0,0,0,0,0,0,1,8,7,5.29761904761905,1.31292517006803,6,0,1,1,0.142857142857143,0.244897959183673,0,0,3,3,1.57142857142857,0.897959183673469,2,0,5,5,0.702380952380952,1.20408163265306,0,0,0,0,0,0,0,1,5,4,2.41666666666667,0.880952380952381,2,9.105,22.5702380952,13.4652380952,12.2987655406893,4.16172581346327,9.105,0,1.625,1.625,0.232142857142857,0.397959183673469,0,0,2.1106628,2.1106628,0.025167549137931,0.0496546488300493,0,2,229,227,71,87.1428571428571,12
